frame_idx,text,counter,crc_ok,comm_evm_db,sense_evm_db,sense_ber,cfo_hz,amp,ovf,direct_db,noise_floor_db,n_echoes,echoes_m,jcas_status,jcas_amp_hp_db,jcas_doppler_hp_hz,jcas_score,jcas_threshold,jcas_object_detected,habs_1,habs_2,habs_3,habs_4,habs_5,habs_6,habs_7,habs_8,habs_9,habs_10,habs_11,habs_12,habs_13,habs_14,habs_15,habs_16,habs_17,habs_18,habs_19,habs_20,habs_21,habs_22,habs_23,habs_24,habs_25,habs_39,habs_40,habs_41,habs_42,habs_43,habs_44,habs_45,habs_46,habs_47,habs_48,habs_49,habs_50,habs_51,habs_52,habs_53,habs_54,habs_55,habs_56,habs_57,habs_58,habs_59,habs_60,habs_61,habs_62,habs_63
2169,STEI,83,1,-12.71,-11.88,0.0000,8940,0.0936,85,-27.3,-54.9,0,,CLEAR,-0.006,4443.359,0.062,2.500,0,0.11612,0.11980,0.10697,0.11011,0.12159,0.12322,0.11077,0.10161,0.13433,0.10700,0.09266,0.09643,0.07710,0.08351,0.07089,0.06012,0.07109,0.05526,0.04799,0.05333,0.06407,0.05809,0.05864,0.06978,0.08657,0.14958,0.12888,0.15153,0.14872,0.15857,0.14093,0.14269,0.15041,0.14567,0.12805,0.13248,0.14666,0.13766,0.14158,0.13565,0.12728,0.11522,0.12196,0.12287,0.11681,0.10772,0.12765,0.10345,0.12295,0.09995
2170,STEI,84,1,-10.19,-10.80,0.0000,-7619,0.0939,85,-27.6,-54.3,0,,CLEAR,0.023,-4623.193,0.129,2.500,0,0.10285,0.10646,0.10496,0.08985,0.10785,0.13006,0.11126,0.10935,0.11095,0.10580,0.10207,0.08574,0.09644,0.10004,0.07820,0.07209,0.07042,0.04665,0.04390,0.04638,0.07434,0.05872,0.05322,0.05890,0.08398,0.15351,0.14252,0.15912,0.14162,0.15059,0.14229,0.14020,0.14341,0.14159,0.14071,0.11903,0.15790,0.13464,0.12626,0.11680,0.12675,0.12179,0.12864,0.11773,0.13408,0.10367,0.11687,0.08635,0.11809,0.09669
2171,STEI,85,1,-11.32,-10.45,0.0000,-6063,0.0935,85,-27.6,-55.1,0,,CLEAR,-0.007,5438.543,0.079,2.500,0,0.09096,0.10083,0.10065,0.11952,0.10414,0.10127,0.09869,0.09163,0.11894,0.11146,0.09892,0.08335,0.10482,0.06898,0.07743,0.06042,0.06656,0.05876,0.04245,0.04370,0.05269,0.07150,0.06400,0.06014,0.08970,0.15253,0.14812,0.13832,0.15547,0.15159,0.15197,0.12807,0.13581,0.15828,0.13932,0.13376,0.15130,0.12508,0.12471,0.10897,0.14967,0.11415,0.13951,0.09968,0.12727,0.09958,0.11310,0.11839,0.13447,0.09621
2172,STEI,86,1,-10.34,-9.08,0.0000,-14617,0.0942,85,-27.8,-53.7,0,,CLEAR,0.051,-7842.224,0.272,2.500,0,0.10478,0.09698,0.10949,0.09897,0.11420,0.09435,0.12260,0.09266,0.13399,0.10452,0.09751,0.07012,0.08608,0.07818,0.07508,0.04064,0.07710,0.04556,0.05449,0.03568,0.06723,0.06265,0.06493,0.06888,0.06832,0.15116,0.14275,0.12626,0.16927,0.13316,0.15272,0.13195,0.16304,0.12266,0.15150,0.12559,0.14284,0.11110,0.13522,0.09983,0.13177,0.11007,0.13575,0.11113,0.12414,0.08891,0.11226,0.08513,0.12851,0.09748
2173,STEI,87,1,-10.47,-10.78,0.0000,-7800,0.0937,85,-27.9,-54.9,0,,CLEAR,0.013,3416.907,0.076,2.500,0,0.11926,0.11546,0.09274,0.09944,0.09512,0.09355,0.09623,0.11137,0.12586,0.10851,0.09620,0.08439,0.09121,0.08065,0.07294,0.04941,0.06456,0.04597,0.06014,0.04029,0.07973,0.07173,0.05229,0.05864,0.08995,0.15058,0.14188,0.14567,0.15960,0.15040,0.14345,0.15505,0.14421,0.14531,0.13411,0.14130,0.13933,0.12952,0.13300,0.11103,0.12934,0.10545,0.12127,0.10637,0.11525,0.10364,0.09485,0.10285,0.12972,0.08661
2174,STEI,88,1,-12.74,-10.63,0.0000,4028,0.0936,85,-27.7,-55.3,0,,CLEAR,-0.002,1345.632,0.020,2.500,0,0.09610,0.09812,0.10990,0.10533,0.11014,0.09815,0.09087,0.11298,0.09710,0.12126,0.09973,0.10196,0.10101,0.08212,0.06211,0.05479,0.05938,0.06251,0.05134,0.04671,0.06510,0.04702,0.05351,0.04738,0.08913,0.14812,0.13511,0.14451,0.14845,0.14073,0.13285,0.13574,0.15133,0.14481,0.12932,0.13641,0.14226,0.13499,0.13914,0.12407,0.12898,0.12747,0.12731,0.10725,0.12099,0.10575,0.11640,0.09764,0.11664,0.11254
2175,STEI,107,1,-13.74,-13.26,0.0000,7781,0.0942,86,-26.9,-54.1,0,,CLEAR,0.056,-5638.227,0.289,2.500,0,0.12050,0.12004,0.12149,0.10575,0.11810,0.13647,0.10906,0.09683,0.11820,0.12259,0.08569,0.10455,0.10835,0.08670,0.07589,0.07395,0.05412,0.05652,0.06935,0.06289,0.07338,0.06944,0.06413,0.06788,0.08296,0.15163,0.16153,0.15992,0.15797,0.15647,0.15722,0.16729,0.15349,0.15274,0.15663,0.15318,0.15425,0.13267,0.14615,0.12482,0.13866,0.13176,0.12654,0.12222,0.13379,0.11346,0.11643,0.11944,0.12545,0.12254
2176,STEI,108,1,-12.90,-12.53,0.0000,7248,0.0940,86,-27.2,-54.6,0,,CLEAR,0.033,-9449.665,0.206,2.500,0,0.10648,0.12921,0.08951,0.12176,0.11884,0.11437,0.09307,0.10887,0.11453,0.11668,0.11012,0.09317,0.09437,0.08752,0.07733,0.07228,0.06176,0.05815,0.06593,0.04022,0.06871,0.06696,0.05817,0.07233,0.09137,0.15722,0.15577,0.17255,0.15059,0.16523,0.15609,0.16551,0.15045,0.15578,0.15947,0.16169,0.13350,0.13531,0.12855,0.13089,0.12883,0.13206,0.12690,0.12851,0.12512,0.11316,0.11618,0.10255,0.11960,0.10874
2177,STEI,109,1,-13.64,-12.81,0.0000,-2519,0.0939,86,-27.0,-53.8,0,,CLEAR,0.028,-7358.849,0.172,2.500,0,0.12774,0.10948,0.09778,0.10247,0.11431,0.10283,0.11389,0.11330,0.12453,0.11670,0.10739,0.09386,0.09558,0.08832,0.08203,0.05936,0.07436,0.05222,0.05583,0.06873,0.06874,0.05128,0.07640,0.06728,0.07696,0.14542,0.14903,0.17186,0.16160,0.15975,0.14803,0.14602,0.15426,0.14267,0.14811,0.14236,0.15364,0.12689,0.14199,0.12939,0.11942,0.12708,0.13308,0.13680,0.13481,0.11446,0.12540,0.11510,0.12184,0.12130
2178,STEI,110,1,-14.32,-12.23,0.0000,2143,0.0938,86,-27.2,-54.5,0,,CLEAR,0.015,4717.409,0.097,2.500,0,0.11860,0.10645,0.11406,0.10842,0.10609,0.09780,0.10597,0.10261,0.12135,0.12333,0.11500,0.10722,0.08740,0.07711,0.07455,0.06792,0.06663,0.04600,0.06426,0.05876,0.07974,0.06528,0.06322,0.05225,0.08847,0.15352,0.14310,0.14518,0.15574,0.16476,0.17182,0.15737,0.13876,0.14331,0.14253,0.14130,0.14030,0.15737,0.12677,0.13808,0.14673,0.12897,0.11433,0.12142,0.11410,0.10700,0.12348,0.11224,0.13008,0.10324
2179,STEI,111,1,-12.30,-12.03,0.0000,4107,0.0939,86,-27.0,-54.8,0,,CLEAR,0.024,5229.145,0.135,2.500,0,0.12192,0.11178,0.12062,0.09139,0.11633,0.10643,0.11041,0.10620,0.11989,0.12295,0.10031,0.09973,0.11746,0.09071,0.09133,0.06738,0.06256,0.05296,0.05307,0.05396,0.06279,0.05533,0.07154,0.07407,0.07943,0.16279,0.14898,0.17358,0.16856,0.16691,0.13980,0.15556,0.13611,0.13596,0.15329,0.14186,0.14236,0.14431,0.14088,0.12824,0.14181,0.13718,0.12275,0.12152,0.12360,0.13250,0.12120,0.09900,0.13485,0.11588
2180,STEI,112,1,-11.78,-11.65,0.0000,957,0.0942,86,-27.1,-54.0,0,,CLEAR,0.053,-9845.799,0.295,2.500,0,0.10063,0.09363,0.11211,0.08997,0.12403,0.11809,0.12144,0.10192,0.12883,0.10061,0.10821,0.10172,0.09526,0.07567,0.07660,0.06883,0.07012,0.05908,0.04005,0.04284,0.06717,0.04675,0.06876,0.06796,0.09110,0.14778,0.14745,0.15319,0.15745,0.16018,0.15517,0.15197,0.15493,0.15416,0.16219,0.15915,0.16275,0.13827,0.12585,0.13404,0.13489,0.12653,0.14410,0.12259,0.12935,0.11793,0.13120,0.10913,0.12827,0.11778
2181,STEI,113,1,-13.35,-12.13,0.0000,5538,0.0937,86,-27.2,-54.7,0,,CLEAR,0.008,4702.175,0.072,2.500,0,0.10928,0.10359,0.10807,0.09849,0.12156,0.11100,0.11530,0.12528,0.12365,0.10926,0.11538,0.09939,0.11142,0.09748,0.08425,0.07624,0.06868,0.05314,0.04393,0.05334,0.06855,0.06434,0.06134,0.05899,0.06662,0.16215,0.14975,0.15580,0.16605,0.16095,0.16667,0.16338,0.14827,0.15014,0.15893,0.15158,0.12631,0.14517,0.13689,0.12096,0.14580,0.12254,0.12003,0.11470,0.12746,0.09842,0.11668,0.11944,0.11282,0.10587
2182,STEI,114,1,-14.20,-12.40,0.0000,-188,0.0942,86,-27.1,-54.1,0,,CLEAR,0.051,-8481.633,0.277,2.500,0,0.11381,0.11746,0.10804,0.10952,0.11385,0.12174,0.10427,0.11262,0.12339,0.10663,0.09030,0.08949,0.10286,0.08104,0.08610,0.08876,0.06213,0.06017,0.04749,0.06035,0.06301,0.05302,0.05785,0.05138,0.07267,0.15537,0.17077,0.15590,0.16371,0.16008,0.16316,0.15906,0.15188,0.16635,0.15425,0.15937,0.13716,0.13628,0.14650,0.11457,0.13625,0.12471,0.13464,0.12365,0.11133,0.11775,0.13490,0.11593,0.11877,0.11199
2183,STEI,115,1,-11.84,-12.98,0.0000,4079,0.0938,86,-27.2,-55.5,0,,CLEAR,0.017,5200.285,0.107,2.500,0,0.09764,0.12016,0.10868,0.10124,0.11069,0.11823,0.12140,0.12484,0.11398,0.10382,0.11439,0.09506,0.09549,0.08606,0.07946,0.06814,0.05562,0.06212,0.06294,0.05110,0.06114,0.05960,0.07071,0.05751,0.07306,0.15325,0.14631,0.16018,0.15504,0.17650,0.14657,0.14817,0.15782,0.15353,0.14427,0.14290,0.13439,0.14475,0.11883,0.13914,0.11730,0.12184,0.11827,0.12947,0.12139,0.13923,0.13619,0.10686,0.09105,0.09811
2184,STEI,116,1,-13.22,-12.76,0.0000,-4307,0.0942,86,-27.2,-54.1,0,,CLEAR,0.050,-7314.014,0.266,2.500,0,0.11247,0.12371,0.10909,0.11452,0.11270,0.11105,0.11527,0.10305,0.11177,0.11268,0.10528,0.08107,0.10749,0.07463,0.08470,0.06402,0.07272,0.05378,0.05856,0.05423,0.06971,0.06151,0.07496,0.06293,0.08362,0.16159,0.14777,0.15201,0.16059,0.14138,0.16009,0.15547,0.15642,0.16456,0.17583,0.14528,0.14021,0.14201,0.13123,0.13701,0.12497,0.12990,0.11102,0.11392,0.13864,0.11097,0.11864,0.10353,0.10907,0.12068
2185,STEI,117,1,-12.90,-11.57,0.0000,-2985,0.0940,86,-27.2,-53.8,0,,CLEAR,0.034,6343.008,0.187,2.500,0,0.11014,0.11079,0.10363,0.10537,0.10425,0.10911,0.11478,0.11941,0.12186,0.09801,0.10904,0.09252,0.10998,0.08307,0.08642,0.06375,0.08105,0.05582,0.03997,0.04434,0.06607,0.06499,0.05718,0.06724,0.07301,0.15359,0.15733,0.15266,0.17732,0.15897,0.17406,0.14117,0.15172,0.13681,0.15449,0.14226,0.14483,0.12049,0.14058,0.12466,0.12533,0.10983,0.12945,0.11782,0.13221,0.11189,0.14537,0.10608,0.11221,0.12513
2186,STEI,118,1,-13.06,-9.79,0.0000,-12602,0.0938,86,-27.3,-53.3,0,,CLEAR,0.018,-6861.188,0.124,2.500,0,0.12122,0.10728,0.11221,0.10622,0.12217,0.07210,0.11117,0.08078,0.13274,0.12195,0.09700,0.08940,0.11272,0.08875,0.07736,0.05377,0.04898,0.04810,0.04947,0.04019,0.07185,0.06810,0.07104,0.05052,0.08514,0.15023,0.15579,0.15684,0.15915,0.15854,0.15151,0.14818,0.14840,0.14809,0.14283,0.13799,0.14241,0.13218,0.14810,0.12584,0.12245,0.12772,0.12138,0.12159,0.14210,0.10787,0.12667,0.10791,0.12005,0.11673
2187,STEI,119,1,-12.08,-12.11,0.0000,-9431,0.0940,86,-27.3,-54.3,0,,CLEAR,0.036,5740.957,0.192,2.500,0,0.10687,0.09774,0.11702,0.11008,0.10369,0.10099,0.11810,0.11692,0.10899,0.10805,0.11427,0.09203,0.10557,0.06763,0.06424,0.06132,0.07354,0.05666,0.05325,0.05089,0.04994,0.05720,0.05991,0.06828,0.08462,0.14856,0.16447,0.14824,0.14344,0.16507,0.16002,0.14671,0.15696,0.15650,0.15107,0.14976,0.13697,0.13282,0.13614,0.12819,0.14184,0.12642,0.12182,0.12146,0.12293,0.11356,0.11789,0.11472,0.10699,0.10472
2188,STEI,120,1,-12.86,-11.73,0.0000,-14069,0.0939,86,-27.4,-53.6,0,,CLEAR,0.025,-8936.060,0.167,2.500,0,0.12309,0.09933,0.10444,0.10734,0.10830,0.11435,0.10909,0.11814,0.10685,0.12940,0.11549,0.08860,0.09596,0.08934,0.05716,0.06034,0.06379,0.05192,0.06762,0.05229,0.06650,0.05651,0.06757,0.07714,0.06725,0.14596,0.14717,0.14928,0.15700,0.15233,0.16790,0.14553,0.15014,0.14967,0.15524,0.13700,0.14604,0.14542,0.13882,0.12211,0.13347,0.14009,0.13040,0.08005,0.10343,0.11607,0.10958,0.12552,0.11189,0.10343
2189,STEI,121,1,-12.18,-12.49,0.0000,-750,0.0933,86,-27.2,-55.0,0,,CLEAR,-0.038,1650.263,0.193,2.500,0,0.10736,0.12235,0.11941,0.09091,0.10112,0.11197,0.11177,0.11284,0.11635,0.10173,0.10192,0.10102,0.10977,0.08107,0.08346,0.06076,0.05870,0.06268,0.04784,0.05077,0.07288,0.07464,0.07055,0.06786,0.07872,0.14797,0.15400,0.13265,0.15926,0.15567,0.15715,0.15275,0.15764,0.15747,0.12965,0.15807,0.16715,0.13379,0.13091,0.12643,0.14862,0.12416,0.13360,0.12208,0.14431,0.11166,0.10690,0.11489,0.12757,0.09858
2190,STEI,122,1,-11.58,-10.13,0.0000,-20253,0.0936,86,-27.5,-54.3,0,,CLEAR,-0.011,-2614.699,0.062,2.500,0,0.11315,0.09540,0.11139,0.10019,0.10860,0.10818,0.11330,0.10023,0.11049,0.09945,0.09578,0.08305,0.08976,0.07300,0.07908,0.04904,0.05242,0.05727,0.06044,0.04923,0.06144,0.05469,0.06308,0.06092,0.07116,0.13522,0.15088,0.14682,0.17915,0.16033,0.15871,0.14126,0.16345,0.14512,0.15470,0.13480,0.15454,0.14593,0.15049,0.10743,0.13085,0.09582,0.14421,0.10032,0.13603,0.11268,0.13456,0.10673,0.11518,0.09760
2191,STEI,123,1,-12.63,-11.86,0.0000,-4244,0.0934,86,-27.2,-53.6,0,,CLEAR,-0.028,600.071,0.138,2.500,0,0.11060,0.09577,0.11675,0.10519,0.11641,0.11700,0.12156,0.11258,0.14002,0.09773,0.10604,0.08457,0.10698,0.08336,0.07218,0.05784,0.07046,0.04835,0.04741,0.04754,0.05642,0.05703,0.07365,0.07170,0.08168,0.15294,0.16720,0.13947,0.16022,0.15051,0.17233,0.15072,0.15159,0.15463,0.15038,0.13625,0.14891,0.13684,0.14767,0.12690,0.14348,0.10233,0.14110,0.12010,0.13396,0.11592,0.13442,0.09787,0.10734,0.11596
2192,STEI,124,1,-11.14,-11.66,0.0000,-3955,0.0936,86,-27.3,-55.6,0,,CLEAR,-0.006,6389.209,0.085,2.500,0,0.10110,0.10454,0.11246,0.10536,0.11168,0.10611,0.12775,0.11072,0.11205,0.10072,0.12203,0.07761,0.10186,0.07876,0.07402,0.05559,0.06600,0.06963,0.06793,0.05304,0.07864,0.07608,0.08094,0.05073,0.07077,0.15276,0.14253,0.14815,0.16135,0.16276,0.15912,0.15762,0.16791,0.14395,0.15215,0.15812,0.13569,0.15086,0.12973,0.12875,0.13835,0.12771,0.12458,0.11008,0.12519,0.12577,0.12074,0.09670,0.12509,0.09938
2193,STEI,125,1,-11.55,-10.31,0.0000,-19847,0.0937,86,-27.5,-54.1,0,,CLEAR,0.002,-5213.681,0.066,2.500,0,0.11026,0.10235,0.12204,0.09208,0.09750,0.09838,0.09927,0.10957,0.11711,0.10689,0.11811,0.07399,0.09910,0.08429,0.08546,0.05457,0.06313,0.04790,0.05541,0.04027,0.07570,0.05644,0.07260,0.05348,0.07870,0.12567,0.15844,0.14495,0.16215,0.13833,0.15089,0.14358,0.14972,0.12484,0.15424,0.14662,0.16161,0.11876,0.13838,0.11351,0.13097,0.13581,0.12973,0.12151,0.12020,0.11421,0.12517,0.10033,0.12374,0.10350
2194,STEI,126,1,-11.33,-11.22,0.0000,-6538,0.0934,86,-27.2,-55.2,0,,CLEAR,-0.024,1278.691,0.120,2.500,0,0.11377,0.10109,0.12017,0.09136,0.11923,0.12496,0.11908,0.10005,0.11429,0.11663,0.10311,0.10204,0.09455,0.08168,0.07957,0.06278,0.06885,0.06248,0.03805,0.04458,0.06761,0.06750,0.07220,0.06440,0.06920,0.14731,0.13434,0.14020,0.15122,0.15833,0.14769,0.16406,0.14984,0.15149,0.14667,0.14192,0.14751,0.14837,0.13153,0.13695,0.11699,0.12618,0.13015,0.13071,0.11258,0.12029,0.13117,0.13345,0.11486,0.09750
2195,STEI,127,1,-13.03,-12.25,0.0000,-640,0.0936,86,-27.3,-53.3,0,,CLEAR,-0.003,4199.999,0.054,2.500,0,0.12655,0.10988,0.10385,0.11876,0.10327,0.10160,0.11751,0.10598,0.13191,0.10258,0.11587,0.10914,0.10235,0.07507,0.07824,0.06802,0.05518,0.04539,0.04690,0.05870,0.06043,0.06500,0.06685,0.05526,0.07973,0.15065,0.15637,0.15818,0.17133,0.17061,0.15336,0.14049,0.15371,0.15359,0.13193,0.14490,0.15306,0.14087,0.13516,0.11449,0.14014,0.11563,0.12256,0.10720,0.12923,0.10777,0.12766,0.10669,0.11262,0.11125
2196,STEI,128,1,-11.53,-11.37,0.0000,-10709,0.0936,86,-27.0,-53.5,0,,CLEAR,0.001,-7389.508,0.094,2.500,0,0.12614,0.11072,0.11978,0.09396,0.12088,0.11367,0.12737,0.11150,0.11394,0.10652,0.11838,0.09049,0.09190,0.06623,0.07599,0.05568,0.06861,0.05317,0.06281,0.04696,0.07596,0.07308,0.06735,0.04872,0.08387,0.14660,0.16604,0.14749,0.17059,0.15763,0.16348,0.15129,0.18261,0.15429,0.14816,0.12680,0.14737,0.12934,0.15571,0.13510,0.15157,0.11874,0.15107,0.11307,0.12587,0.13073,0.13964,0.11597,0.13444,0.08423
2197,STEI,129,1,-11.72,-12.04,0.0000,149,0.0937,86,-27.5,-55.5,0,,CLEAR,0.004,2175.487,0.035,2.500,0,0.09244,0.10380,0.09592,0.10744,0.10699,0.12668,0.12249,0.10524,0.10551,0.11581,0.09414,0.10576,0.10654,0.08440,0.07893,0.05024,0.06728,0.05332,0.05096,0.05562,0.05441,0.06796,0.06751,0.05650,0.09218,0.16114,0.15314,0.16527,0.17495,0.15527,0.15875,0.15462,0.15053,0.14642,0.14599,0.13221,0.13575,0.14351,0.12503,0.13177,0.12633,0.11833,0.12488,0.11251,0.12231,0.10438,0.13061,0.10708,0.09725,0.11318
2198,STEI,130,1,-11.53,-11.47,0.0000,-12183,0.0932,86,-27.4,-53.5,0,,CLEAR,-0.043,-6442.601,0.232,2.500,0,0.12853,0.10381,0.11763,0.10648,0.12382,0.10539,0.11309,0.10907,0.11999,0.12121,0.09569,0.08887,0.10273,0.09508,0.07243,0.06272,0.07903,0.04820,0.04893,0.04924,0.07067,0.06732,0.06097,0.07399,0.07838,0.14011,0.15687,0.17111,0.16019,0.15345,0.15038,0.13681,0.15818,0.14786,0.14867,0.13170,0.14856,0.11705,0.11750,0.12268,0.12334,0.10393,0.13155,0.11971,0.11162,0.09562,0.13591,0.10989,0.11342,0.09606
2199,STEI,131,1,-10.47,-11.20,0.0000,-13645,0.0935,86,-27.5,-52.9,0,,CLEAR,-0.011,6307.739,0.097,2.500,0,0.11801,0.08775,0.10908,0.09726,0.10489,0.12439,0.09937,0.12762,0.09673,0.08998,0.10299,0.09175,0.10160,0.07519,0.08534,0.06132,0.06995,0.05838,0.07267,0.03879,0.05898,0.06404,0.07004,0.06105,0.08958,0.13652,0.15620,0.14551,0.17017,0.16380,0.15367,0.14648,0.14411,0.13803,0.15555,0.13204,0.15089,0.12307,0.15029,0.11994,0.11940,0.12181,0.12438,0.13159,0.13341,0.12240,0.10055,0.09975,0.13886,0.09972
2200,STEI,155,1,-12.04,-11.40,0.0000,2805,0.0936,87,-27.6,-53.4,0,,CLEAR,-0.003,-7102.897,0.092,2.500,0,0.11237,0.10483,0.10287,0.10986,0.11079,0.09765,0.12202,0.11038,0.11111,0.09706,0.12005,0.09545,0.08989,0.07762,0.07767,0.05497,0.05695,0.04368,0.03502,0.05124,0.06776,0.06004,0.05984,0.06990,0.07942,0.15405,0.13805,0.16258,0.15564,0.13581,0.13911,0.15608,0.15644,0.13984,0.13523,0.13304,0.14912,0.11766,0.12292,0.10919,0.12351,0.11395,0.12686,0.10545,0.11828,0.11238,0.11750,0.10283,0.12810,0.09099
2201,STEI,156,1,-11.66,-10.98,0.0000,-5270,0.0941,87,-27.6,-53.8,0,,CLEAR,0.045,-7996.401,0.249,2.500,0,0.12765,0.09962,0.09125,0.09865,0.10993,0.09909,0.12834,0.09563,0.10308,0.10773,0.09375,0.10078,0.09187,0.07971,0.08036,0.06455,0.05439,0.05825,0.04518,0.05073,0.05650,0.05281,0.07533,0.06470,0.07039,0.15119,0.14462,0.14656,0.14657,0.14988,0.15185,0.15778,0.14738,0.13771,0.15590,0.13288,0.13379,0.11172,0.14894,0.11578,0.13265,0.09651,0.09807,0.11301,0.13555,0.10591,0.13138,0.10307,0.11664,0.11774
2202,STEI,157,1,-13.20,-10.19,0.0000,4441,0.0937,87,-27.8,-55.7,1,9.38@-41.6dB,CLEAR,0.007,2789.919,0.050,2.500,0,0.10322,0.10925,0.10287,0.10113,0.10774,0.10406,0.08935,0.11176,0.12049,0.08561,0.11545,0.09275,0.08962,0.07350,0.06974,0.05308,0.07504,0.03447,0.05447,0.04977,0.07168,0.04162,0.06196,0.04625,0.07827,0.16394,0.14592,0.15290,0.15749,0.15014,0.13931,0.13657,0.14074,0.15456,0.15127,0.14439,0.13835,0.12368,0.12008,0.11824,0.12741,0.11067,0.11578,0.10220,0.11190,0.10992,0.11212,0.10641,0.11188,0.11365
2203,STEI,158,1,-13.00,-12.25,0.0000,485,0.0940,87,-27.6,-53.9,0,,CLEAR,0.033,-9675.691,0.205,2.500,0,0.11266,0.09766,0.09871,0.11540,0.10176,0.11465,0.09935,0.10502,0.11170,0.09461,0.10881,0.09349,0.10707,0.07100,0.07620,0.05147,0.06382,0.05557,0.05079,0.05607,0.05393,0.05829,0.07239,0.06805,0.08821,0.15137,0.14824,0.15467,0.14281,0.14685,0.15902,0.14591,0.13137,0.14005,0.14743,0.14230,0.14987,0.12076,0.11901,0.12726,0.11508,0.12524,0.11920,0.11316,0.12397,0.11834,0.10935,0.11347,0.11703,0.10897
2204,STEI,159,1,-10.39,-11.03,0.0000,-6921,0.0940,87,-28.0,-55.3,0,,CLEAR,0.032,-8485.008,0.190,2.500,0,0.08499,0.10202,0.10958,0.09708,0.10473,0.11401,0.10853,0.09209,0.11269,0.08851,0.10769,0.09744,0.08385,0.07624,0.07402,0.05425,0.05364,0.06140,0.05178,0.05424,0.07016,0.05794,0.07376,0.06011,0.07054,0.14136,0.13912,0.13236,0.15018,0.14055,0.15006,0.14296,0.14955,0.14299,0.14706,0.13280,0.14612,0.10379,0.13852,0.10566,0.14116,0.10377,0.11180,0.10129,0.11938,0.09722,0.11496,0.08788,0.11577,0.10113
2205,STEI,160,1,-9.57,-9.95,0.0000,-11898,0.0938,87,-27.9,-54.5,0,,CLEAR,0.011,-9511.773,0.127,2.500,0,0.10544,0.09187,0.10541,0.10658,0.09665,0.11200,0.11611,0.09559,0.11608,0.08973,0.09680,0.08898,0.10257,0.06120,0.07054,0.06682,0.07187,0.04740,0.04832,0.04791,0.05945,0.04040,0.06524,0.05674,0.07221,0.13784,0.14765,0.15541,0.13927,0.15201,0.14960,0.13909,0.13610,0.13059,0.14167,0.12409,0.15285,0.11279,0.13108,0.10118,0.13758,0.09936,0.12495,0.10598,0.11997,0.09120,0.12143,0.11223,0.12854,0.07293
2206,STEI,161,1,-12.26,-12.13,0.0000,-6858,0.0937,87,-27.7,-55.4,0,,CLEAR,0.008,3930.417,0.061,2.500,0,0.09916,0.10112,0.11079,0.10821,0.10884,0.10071,0.09459,0.09452,0.12463,0.09756,0.09754,0.08305,0.10282,0.07687,0.07857,0.05852,0.06648,0.04991,0.07226,0.05561,0.05678,0.07426,0.05835,0.06335,0.07560,0.14526,0.14541,0.13910,0.15447,0.13316,0.15266,0.15236,0.14694,0.14223,0.13078,0.13562,0.13893,0.12579,0.13822,0.11360,0.11121,0.11904,0.13148,0.10369,0.11720,0.11709,0.11919,0.09634,0.12386,0.10970
2207,STEI,162,1,-11.47,-9.38,0.0000,-7688,0.0937,87,-27.7,-54.1,0,,CLEAR,0.011,5773.077,0.089,2.500,0,0.10091,0.09758,0.12150,0.08931,0.10642,0.11499,0.12581,0.11248,0.10556,0.09491,0.10129,0.08328,0.10589,0.06668,0.08005,0.03750,0.06668,0.04968,0.05315,0.03888,0.06599,0.05772,0.06194,0.06971,0.07845,0.13318,0.14540,0.13282,0.16131,0.15653,0.15176,0.13415,0.14672,0.13888,0.14542,0.12380,0.14015,0.10744,0.14883,0.10376,0.12099,0.10885,0.13066,0.11312,0.12022,0.09575,0.13413,0.09828,0.13216,0.09591
2208,STEI,163,1,-11.47,-10.86,0.0000,-15439,0.0935,87,-27.7,-53.8,0,,CLEAR,-0.016,-9099.710,0.136,2.500,0,0.11295,0.09344,0.09661,0.10611,0.10895,0.09916,0.11262,0.10387,0.09806,0.08655,0.09759,0.07897,0.09828,0.07915,0.07741,0.04752,0.07569,0.05880,0.05281,0.04766,0.05892,0.05586,0.07902,0.05442,0.08076,0.15329,0.13555,0.14260,0.16116,0.14578,0.13011,0.14808,0.16342,0.14139,0.14057,0.13998,0.14375,0.12825,0.13685,0.11464,0.12570,0.10209,0.12986,0.10389,0.13756,0.11025,0.11832,0.09999,0.12903,0.09645
2209,STEI,164,1,-14.05,-10.97,0.0000,-4558,0.0940,87,-27.6,-54.9,0,,CLEAR,0.030,1005.750,0.152,2.500,0,0.11419,0.10254,0.10385,0.10907,0.10488,0.09819,0.10113,0.11328,0.11774,0.08407,0.09833,0.07336,0.08608,0.07568,0.07793,0.05034,0.07061,0.04953,0.06050,0.04976,0.05922,0.05774,0.06924,0.05859,0.08566,0.15277,0.14455,0.15308,0.14884,0.15291,0.14410,0.13636,0.15391,0.13075,0.12696,0.13451,0.13949,0.13749,0.13518,0.10928,0.11026,0.10263,0.12634,0.11771,0.13564,0.11042,0.12559,0.11964,0.13527,0.11567
