frame_idx,text,counter,crc_ok,comm_evm_db,sense_evm_db,sense_ber,cfo_hz,amp,ovf,direct_db,noise_floor_db,n_echoes,echoes_m,jcas_status,jcas_amp_hp_db,jcas_doppler_hp_hz,jcas_score,jcas_threshold,jcas_object_detected,habs_1,habs_2,habs_3,habs_4,habs_5,habs_6,habs_7,habs_8,habs_9,habs_10,habs_11,habs_12,habs_13,habs_14,habs_15,habs_16,habs_17,habs_18,habs_19,habs_20,habs_21,habs_22,habs_23,habs_24,habs_25,habs_39,habs_40,habs_41,habs_42,habs_43,habs_44,habs_45,habs_46,habs_47,habs_48,habs_49,habs_50,habs_51,habs_52,habs_53,habs_54,habs_55,habs_56,habs_57,habs_58,habs_59,habs_60,habs_61,habs_62,habs_63
2353,STEI,65,1,-12.54,-12.43,0.0000,-1346,0.0937,93,-27.4,-55.5,0,,CLEAR,-0.012,4300.065,0.083,2.500,0,0.11344,0.11933,0.11585,0.09594,0.10432,0.10299,0.10685,0.11708,0.10828,0.11907,0.10795,0.09540,0.08717,0.08323,0.07725,0.06688,0.08219,0.05608,0.06518,0.05378,0.07440,0.07565,0.06193,0.05961,0.07161,0.14806,0.14297,0.14163,0.15574,0.13664,0.13989,0.15175,0.15059,0.14276,0.15866,0.15164,0.14643,0.12358,0.13622,0.11968,0.13620,0.11347,0.14214,0.12095,0.12346,0.10107,0.12282,0.10505,0.11837,0.09053
2354,STEI,66,1,-10.33,-9.77,0.0000,-7141,0.0936,93,-27.6,-54.1,0,,CLEAR,-0.027,-10225.240,0.190,2.500,0,0.12163,0.11243,0.09901,0.10173,0.11569,0.09292,0.10370,0.10470,0.10535,0.09958,0.08725,0.08319,0.08441,0.05616,0.08289,0.06555,0.07198,0.04401,0.04894,0.05676,0.03940,0.06116,0.07648,0.05633,0.07727,0.14052,0.15347,0.14593,0.14562,0.14397,0.15557,0.13703,0.16566,0.13294,0.15055,0.12324,0.14538,0.13419,0.12788,0.11514,0.13321,0.11204,0.15768,0.11203,0.12166,0.11758,0.11765,0.09364,0.12160,0.09396
2355,STEI,67,1,-8.48,-11.21,0.0000,-1904,0.0940,93,-27.8,-54.4,0,,CLEAR,0.018,2543.243,0.094,2.500,0,0.08606,0.10998,0.08343,0.10886,0.09572,0.11041,0.10583,0.09920,0.10776,0.11360,0.09927,0.08583,0.08690,0.07497,0.07174,0.07720,0.05156,0.06190,0.05583,0.03717,0.05402,0.07129,0.07184,0.06877,0.07826,0.14427,0.14617,0.14060,0.14672,0.16609,0.15446,0.15075,0.15743,0.14305,0.14653,0.12316,0.13773,0.12031,0.12787,0.12194,0.12124,0.10920,0.13101,0.12555,0.11867,0.11131,0.12905,0.09876,0.13764,0.08249
2356,STEI,68,1,-12.57,-10.82,0.0000,3323,0.0941,93,-27.6,-55.0,0,,CLEAR,0.025,2459.370,0.127,2.500,0,0.09308,0.11164,0.09813,0.10460,0.10657,0.11880,0.10748,0.10027,0.09433,0.09702,0.12257,0.07814,0.11398,0.06588,0.08050,0.05127,0.04131,0.06040,0.05343,0.05430,0.05900,0.05098,0.04918,0.05693,0.07637,0.13575,0.15010,0.15296,0.15636,0.14517,0.13504,0.15690,0.14930,0.14169,0.15071,0.14218,0.15104,0.13754,0.12798,0.12309,0.09834,0.12278,0.12158,0.09443,0.11992,0.12755,0.11083,0.11804,0.13259,0.09339
2357,STEI,69,1,-11.08,-11.60,0.0000,-10125,0.0939,93,-27.7,-54.3,0,,CLEAR,0.006,-7382.905,0.103,2.500,0,0.09635,0.10579,0.09192,0.11744,0.10381,0.11194,0.10507,0.10259,0.11543,0.11240,0.10605,0.09099,0.09392,0.08309,0.07365,0.06472,0.04825,0.05997,0.06392,0.05580,0.07011,0.07153,0.07417,0.05713,0.06942,0.14626,0.15291,0.14365,0.15529,0.14922,0.13599,0.13220,0.15181,0.14712,0.15823,0.13105,0.14945,0.12114,0.14497,0.11180,0.11612,0.12374,0.12296,0.12468,0.12151,0.10402,0.12178,0.09880,0.10365,0.09116
2358,STEI,70,1,-11.00,-12.03,0.0000,2860,0.0946,93,-27.7,-54.8,0,,CLEAR,0.065,-500.669,0.326,2.500,0,0.08554,0.11216,0.09726,0.09883,0.09200,0.11738,0.10938,0.11656,0.09214,0.10430,0.10957,0.08251,0.08875,0.08502,0.07742,0.06845,0.06609,0.06112,0.06476,0.05484,0.05354,0.06580,0.05546,0.06957,0.08234,0.16220,0.14679,0.13793,0.15075,0.16198,0.14747,0.14746,0.15785,0.13948,0.14273,0.14467,0.14510,0.12555,0.11430,0.13148,0.13263,0.11049,0.12993,0.11433,0.12006,0.11247,0.12680,0.09643,0.11255,0.09491
2359,STEI,71,1,-11.99,-11.75,0.0000,4055,0.0937,93,-27.5,-56.1,0,,CLEAR,-0.012,4149.447,0.081,2.500,0,0.10179,0.11141,0.09306,0.11144,0.10424,0.10507,0.09102,0.10256,0.11803,0.11714,0.11469,0.10697,0.09631,0.09277,0.07390,0.07176,0.05308,0.05850,0.05413,0.04496,0.05003,0.05491,0.05039,0.06371,0.07895,0.15814,0.13321,0.16265,0.13916,0.14984,0.14623,0.17250,0.15259,0.12654,0.13086,0.13648,0.14428,0.14567,0.12494,0.11776,0.13431,0.12457,0.11022,0.11218,0.11759,0.12516,0.10232,0.11697,0.12434,0.08768
2360,STEI,72,1,-11.11,-10.74,0.0000,-3982,0.0942,93,-27.6,-53.4,0,,CLEAR,0.030,-9540.437,0.197,2.500,0,0.10077,0.12512,0.10291,0.10360,0.12327,0.09441,0.09415,0.10320,0.11778,0.09130,0.10281,0.07036,0.06725,0.08909,0.08013,0.06075,0.06015,0.05618,0.05225,0.05215,0.06214,0.05913,0.07224,0.05343,0.07268,0.13870,0.14608,0.15574,0.14130,0.15200,0.16360,0.14538,0.15398,0.14144,0.13762,0.14187,0.15185,0.10159,0.13304,0.12271,0.13214,0.12608,0.12784,0.11631,0.13203,0.11213,0.11861,0.10134,0.13154,0.09178
2361,STEI,73,1,-10.90,-12.06,0.0000,-7692,0.0933,93,-27.5,-53.5,0,,CLEAR,-0.050,-11077.036,0.292,2.500,0,0.11497,0.12452,0.09934,0.12358,0.11238,0.10191,0.10633,0.11019,0.11572,0.09980,0.11407,0.08848,0.08746,0.08302,0.06651,0.05695,0.07621,0.05924,0.05819,0.05840,0.05288,0.05246,0.06767,0.06755,0.08396,0.13452,0.15241,0.14282,0.17160,0.15146,0.15466,0.14653,0.15262,0.14145,0.14145,0.13263,0.13654,0.11886,0.13663,0.11297,0.12569,0.09908,0.12202,0.11693,0.12264,0.12336,0.11886,0.08999,0.12664,0.09744
2362,STEI,74,1,-11.71,-11.18,0.0000,10522,0.0938,93,-27.7,-55.5,0,,CLEAR,-0.004,-2462.772,0.039,2.500,0,0.09143,0.12345,0.11187,0.09743,0.09421,0.10959,0.11218,0.09404,0.09740,0.10035,0.10117,0.09821,0.10029,0.06753,0.07352,0.05837,0.06027,0.05588,0.05219,0.05718,0.05194,0.05021,0.06025,0.07714,0.08389,0.15836,0.13938,0.14085,0.14826,0.15818,0.15350,0.15749,0.13668,0.14582,0.15056,0.13922,0.13526,0.13627,0.11802,0.12116,0.12602,0.14351,0.09628,0.11476,0.12945,0.09601,0.11392,0.11105,0.12225,0.10407
2363,STEI,97,1,-11.63,-10.31,0.0000,-15897,0.0936,94,-27.6,-54.7,0,,CLEAR,-0.023,-301.967,0.114,2.500,0,0.08807,0.10904,0.10971,0.09539,0.10147,0.10021,0.10600,0.11081,0.13871,0.11788,0.10003,0.09253,0.10508,0.09230,0.07953,0.06575,0.07044,0.03686,0.05050,0.04841,0.03969,0.03703,0.06236,0.06261,0.07114,0.14228,0.15292,0.14329,0.15543,0.13785,0.16371,0.13708,0.14776,0.15474,0.14471,0.14247,0.13768,0.12506,0.13243,0.10240,0.13232,0.10290,0.12696,0.12514,0.13460,0.08850,0.11579,0.10015,0.10939,0.10154
2364,STEI,98,1,-11.62,-11.09,0.0000,455,0.0936,94,-27.4,-53.7,0,,CLEAR,-0.019,5771.448,0.122,2.500,0,0.11010,0.09187,0.09916,0.10976,0.11132,0.11309,0.11663,0.10198,0.11024,0.09212,0.11045,0.09875,0.09390,0.06790,0.06340,0.06563,0.06308,0.04418,0.04838,0.04887,0.06289,0.05205,0.06979,0.04791,0.08683,0.15231,0.14721,0.14793,0.15092,0.15604,0.16519,0.14035,0.16385,0.14616,0.14858,0.14297,0.15414,0.12853,0.13288,0.12730,0.13487,0.13784,0.12506,0.10857,0.13408,0.09553,0.13235,0.10111,0.13194,0.11119
2365,STEI,99,1,-12.16,-10.29,0.0000,-10066,0.0941,94,-27.5,-54.8,0,,CLEAR,0.026,-8195.618,0.172,2.500,0,0.09660,0.10559,0.11734,0.11002,0.10825,0.10626,0.11731,0.09402,0.10666,0.07597,0.10940,0.08269,0.10463,0.08058,0.08467,0.06767,0.07771,0.04902,0.07250,0.04485,0.05366,0.05752,0.06833,0.04620,0.06930,0.14770,0.14581,0.14718,0.15978,0.12773,0.16791,0.12287,0.14586,0.13335,0.14343,0.13850,0.14570,0.11425,0.14799,0.12144,0.12632,0.11622,0.14289,0.10335,0.13125,0.08871,0.13175,0.09778,0.12169,0.11054
2366,STEI,100,1,-10.39,-12.23,0.0000,3248,0.0943,94,-27.6,-55.9,0,,CLEAR,0.047,-424.182,0.236,2.500,0,0.09175,0.11375,0.08185,0.11012,0.10460,0.09748,0.12379,0.11524,0.10618,0.11074,0.11051,0.11033,0.08461,0.09130,0.07387,0.08435,0.05445,0.05055,0.06277,0.04354,0.06980,0.05450,0.08114,0.05658,0.07566,0.14773,0.15460,0.16343,0.15067,0.15611,0.15873,0.14993,0.15300,0.14776,0.16117,0.14701,0.12517,0.14172,0.12476,0.12312,0.13177,0.11463,0.11364,0.10802,0.11763,0.12130,0.12215,0.09605,0.11346,0.10116
2367,STEI,101,1,-11.09,-11.02,0.0000,-12943,0.0943,94,-27.7,-54.8,0,,CLEAR,0.046,-5885.822,0.245,2.500,0,0.10605,0.09316,0.10102,0.10872,0.09992,0.11403,0.10845,0.10213,0.11427,0.09787,0.10639,0.08657,0.08531,0.07908,0.08436,0.05877,0.07341,0.06662,0.05300,0.05205,0.06138,0.06536,0.07098,0.05883,0.06548,0.14187,0.14342,0.14495,0.15945,0.15237,0.15939,0.13885,0.15671,0.13183,0.15221,0.12921,0.14892,0.12935,0.16074,0.09986,0.13654,0.13055,0.10997,0.10677,0.11666,0.10235,0.13524,0.10122,0.11846,0.08476
2368,STEI,102,1,-11.20,-10.89,0.0000,-9649,0.0939,94,-27.6,-54.6,0,,CLEAR,0.010,3851.709,0.073,2.500,0,0.10090,0.09328,0.11304,0.09288,0.10859,0.12312,0.10787,0.09678,0.13433,0.10009,0.09698,0.08800,0.08956,0.07736,0.08705,0.05659,0.05715,0.04183,0.05154,0.05155,0.06040,0.04388,0.06871,0.06630,0.06462,0.15064,0.14482,0.12912,0.15259,0.13603,0.15145,0.14507,0.14274,0.14950,0.13423,0.15515,0.15151,0.12016,0.14195,0.11688,0.12065,0.13011,0.13348,0.09433,0.13738,0.10177,0.11762,0.10593,0.11397,0.10425
2369,STEI,103,1,-12.92,-11.76,0.0000,4470,0.0940,94,-27.4,-53.2,0,,CLEAR,0.017,-531.679,0.084,2.500,0,0.12140,0.11639,0.09413,0.10935,0.09579,0.11402,0.09573,0.11244,0.10553,0.10866,0.10464,0.10072,0.08834,0.09227,0.06310,0.05417,0.07566,0.06822,0.04271,0.05522,0.06569,0.06147,0.07859,0.07002,0.07408,0.15457,0.15014,0.14800,0.14962,0.16545,0.15503,0.13197,0.15435,0.15754,0.14984,0.14013,0.13485,0.12152,0.12018,0.11839,0.13916,0.10840,0.11826,0.11268,0.11700,0.10693,0.11909,0.12494,0.11388,0.12521
2370,STEI,104,1,-10.65,-10.20,0.0000,-13181,0.0940,94,-27.8,-54.0,0,,CLEAR,0.011,-4973.645,0.087,2.500,0,0.10121,0.09559,0.11686,0.09478,0.10441,0.10172,0.10457,0.09596,0.12734,0.10803,0.11981,0.09589,0.10282,0.08039,0.09192,0.04517,0.05846,0.04769,0.05476,0.05264,0.06235,0.05774,0.07071,0.04527,0.08257,0.14429,0.15389,0.14420,0.16562,0.12663,0.15705,0.13480,0.15921,0.13377,0.14589,0.13919,0.13157,0.11556,0.12986,0.10005,0.13443,0.09809,0.12689,0.09041,0.12736,0.09471,0.10738,0.10308,0.12157,0.09200
2371,STEI,105,1,-12.44,-11.42,0.0000,3825,0.0936,94,-27.7,-54.7,0,,CLEAR,-0.025,-1463.451,0.125,2.500,0,0.10264,0.10176,0.10013,0.12244,0.09767,0.11506,0.12074,0.09823,0.10410,0.09566,0.10772,0.09268,0.09766,0.07489,0.08816,0.06375,0.06037,0.04438,0.06125,0.06454,0.06399,0.04609,0.07078,0.07793,0.06293,0.14851,0.15779,0.15357,0.15424,0.16628,0.13103,0.15213,0.15611,0.15404,0.14647,0.12895,0.15386,0.11805,0.12031,0.11807,0.11519,0.10125,0.12089,0.11511,0.12908,0.08582,0.10462,0.10367,0.13195,0.10074
2372,STEI,106,1,-11.77,-12.79,0.0000,4724,0.0937,94,-27.4,-54.7,0,,CLEAR,-0.010,5017.983,0.083,2.500,0,0.09173,0.10928,0.10627,0.11024,0.10917,0.11755,0.10180,0.10302,0.10398,0.10379,0.10557,0.09540,0.09854,0.08297,0.07500,0.06330,0.07421,0.04624,0.05833,0.05874,0.05718,0.07150,0.08167,0.07201,0.07201,0.14439,0.15660,0.15088,0.14568,0.14664,0.15703,0.15191,0.14685,0.13990,0.15068,0.13193,0.14117,0.11797,0.12784,0.12995,0.11869,0.11744,0.13024,0.13031,0.13786,0.11893,0.13003,0.11180,0.12936,0.08926
2373,STEI,107,1,-12.68,-10.40,0.0000,-14217,0.0939,94,-27.6,-54.0,0,,CLEAR,0.004,-4306.841,0.062,2.500,0,0.12209,0.10771,0.11158,0.09605,0.09206,0.10542,0.10633,0.11170,0.12235,0.09282,0.11361,0.09096,0.09997,0.06421,0.09356,0.05640,0.06886,0.04325,0.06895,0.05394,0.07725,0.05933,0.06530,0.05640,0.07117,0.14187,0.14296,0.13649,0.15232,0.13669,0.14925,0.13667,0.15643,0.12993,0.16780,0.11326,0.14629,0.13292,0.13706,0.11694,0.13598,0.10497,0.12841,0.12672,0.11691,0.07873,0.12372,0.10270,0.12870,0.10300
2374,STEI,108,1,-12.09,-11.01,0.0000,-13536,0.0942,94,-27.4,-53.8,0,,CLEAR,0.037,5356.367,0.198,2.500,0,0.10639,0.10807,0.09614,0.10701,0.11053,0.10445,0.10973,0.11150,0.11905,0.09757,0.10752,0.08931,0.09578,0.08206,0.08298,0.05393,0.05962,0.05074,0.07144,0.03690,0.06891,0.04485,0.07837,0.06701,0.07456,0.13442,0.15786,0.15002,0.15139,0.14404,0.15207,0.13683,0.15893,0.14081,0.15863,0.12434,0.15679,0.12802,0.12173,0.11535,0.13772,0.10198,0.13643,0.11443,0.12381,0.11394,0.13058,0.11138,0.14145,0.10533
2375,STEI,109,1,-12.48,-11.67,0.0000,1299,0.0943,94,-27.4,-54.8,0,,CLEAR,0.039,-359.113,0.194,2.500,0,0.10248,0.09550,0.10613,0.09819,0.11054,0.10292,0.10539,0.10750,0.12776,0.11915,0.11199,0.10605,0.08490,0.07389,0.07295,0.04946,0.05925,0.04868,0.05722,0.05081,0.06648,0.04852,0.06513,0.06102,0.07904,0.15614,0.14425,0.15497,0.15930,0.14900,0.16031,0.14288,0.15366,0.13753,0.13418,0.14182,0.15469,0.12440,0.12922,0.12018,0.11463,0.13013,0.13066,0.11982,0.12011,0.10663,0.13553,0.10673,0.14075,0.09972
2376,STEI,110,1,-11.77,-10.48,0.0000,1513,0.0944,94,-27.6,-54.9,0,,CLEAR,0.045,5633.801,0.240,2.500,0,0.10688,0.08833,0.10294,0.11448,0.10009,0.09766,0.11320,0.11606,0.12023,0.08851,0.11729,0.09946,0.09103,0.06570,0.07264,0.06607,0.05891,0.04708,0.04011,0.04376,0.05261,0.04984,0.08743,0.06555,0.08281,0.13571,0.14690,0.14004,0.15868,0.13991,0.16346,0.14149,0.14185,0.16287,0.12909,0.13856,0.14555,0.12127,0.13670,0.11848,0.12841,0.11372,0.14116,0.11594,0.12775,0.10866,0.11694,0.10581,0.10403,0.10987
2377,STEI,111,1,-11.33,-10.80,0.0000,-6192,0.0932,94,-27.7,-54.4,0,,CLEAR,-0.059,-8596.962,0.319,2.500,0,0.09092,0.09218,0.12284,0.09771,0.11521,0.10513,0.10934,0.10751,0.10274,0.09338,0.10862,0.08804,0.09056,0.06118,0.06376,0.06181,0.06407,0.04511,0.05891,0.03788,0.04903,0.04911,0.06076,0.06544,0.08622,0.13929,0.15982,0.13480,0.14646,0.14024,0.15003,0.14747,0.15148,0.14402,0.17012,0.13581,0.14320,0.12744,0.13516,0.12464,0.12887,0.10324,0.12600,0.11056,0.12266,0.09759,0.13305,0.09962,0.13594,0.09822
2378,STEI,112,1,-12.78,-10.61,0.0000,2074,0.0940,94,-27.5,-54.1,0,,CLEAR,0.007,2595.569,0.048,2.500,0,0.11184,0.10185,0.11058,0.10934,0.11955,0.10174,0.12537,0.10667,0.09970,0.08747,0.10533,0.08950,0.10709,0.08415,0.07679,0.03618,0.06649,0.06520,0.05171,0.05313,0.04955,0.05172,0.06968,0.05973,0.07338,0.15360,0.15444,0.15141,0.16092,0.16248,0.16665,0.14905,0.14338,0.13562,0.15745,0.14041,0.15263,0.12486,0.13341,0.11601,0.12294,0.11826,0.13415,0.11926,0.12180,0.10495,0.12341,0.09772,0.12487,0.11372
2379,STEI,113,1,-12.35,-10.82,0.0000,-3769,0.0942,94,-27.6,-54.3,0,,CLEAR,0.027,-9246.171,0.185,2.500,0,0.10097,0.12253,0.09394,0.10092,0.11843,0.10141,0.09967,0.10391,0.12847,0.08950,0.11586,0.10536,0.09769,0.08433,0.08616,0.07345,0.07190,0.06611,0.04784,0.03666,0.05622,0.05807,0.07324,0.04876,0.07098,0.15059,0.15123,0.15119,0.15254,0.15036,0.14485,0.13802,0.14670,0.14337,0.13294,0.14064,0.14707,0.10971,0.13264,0.12871,0.11612,0.11395,0.10736,0.11422,0.12342,0.11188,0.10900,0.11101,0.11882,0.11511
2380,STEI,114,1,-13.20,-11.48,0.0000,-4,0.0936,94,-27.3,-55.6,0,,CLEAR,-0.031,4808.376,0.169,2.500,0,0.10410,0.12912,0.10653,0.10574,0.11613,0.12058,0.10027,0.11581,0.12544,0.09473,0.10750,0.09312,0.10159,0.09204,0.08504,0.06418,0.05965,0.06140,0.05202,0.05265,0.05924,0.04350,0.07305,0.05751,0.07196,0.15280,0.14755,0.15052,0.15889,0.14628,0.15084,0.16062,0.15987,0.14011,0.14584,0.14117,0.15089,0.12382,0.12867,0.11395,0.12162,0.12977,0.13641,0.11524,0.12378,0.11950,0.11436,0.11220,0.13432,0.10451
2381,STEI,115,1,-8.52,-9.44,0.0000,-18207,0.0936,94,-28.0,-54.4,0,,CLEAR,-0.030,-4202.871,0.162,2.500,0,0.12499,0.10277,0.11085,0.08563,0.11392,0.08347,0.12127,0.09690,0.12603,0.10115,0.11697,0.07667,0.09087,0.06974,0.06924,0.05073,0.05576,0.05009,0.06909,0.04488,0.06876,0.04958,0.07577,0.05386,0.07582,0.14552,0.14655,0.14575,0.15106,0.13572,0.15578,0.15385,0.14998,0.12547,0.15589,0.12454,0.15393,0.12472,0.12460,0.10200,0.13409,0.09199,0.11541,0.09419,0.12965,0.10023,0.12411,0.09008,0.10186,0.06980
2382,STEI,116,1,-11.86,-10.89,0.0000,-7815,0.0941,94,-27.6,-53.7,0,,CLEAR,0.019,1798.804,0.096,2.500,0,0.10785,0.09922,0.09512,0.11242,0.11204,0.10489,0.12207,0.09701,0.10920,0.10886,0.10229,0.09219,0.10712,0.08274,0.07429,0.07018,0.05053,0.05455,0.04472,0.03862,0.06466,0.05337,0.06440,0.07327,0.09186,0.13170,0.15143,0.15212,0.14890,0.15130,0.15230,0.14894,0.15617,0.13816,0.14805,0.13408,0.14007,0.09858,0.13572,0.11270,0.13623,0.11267,0.13781,0.09720,0.12251,0.11868,0.10345,0.09934,0.12302,0.10505
2383,STEI,117,1,-11.47,-11.52,0.0000,-3709,0.0942,94,-27.6,-54.6,0,,CLEAR,0.030,3702.281,0.157,2.500,0,0.09854,0.09652,0.09501,0.09632,0.10678,0.09857,0.11778,0.10642,0.12300,0.10821,0.10881,0.09699,0.10354,0.08642,0.06350,0.06776,0.06187,0.05005,0.05698,0.06622,0.04643,0.05122,0.07292,0.06842,0.07225,0.13852,0.14761,0.13927,0.16021,0.14652,0.16208,0.14096,0.15512,0.14820,0.14820,0.13054,0.15191,0.13060,0.14039,0.10676,0.12162,0.11924,0.13190,0.10219,0.11885,0.09545,0.12267,0.09997,0.12484,0.10548
2384,STEI,118,1,-9.39,-10.26,0.0000,-16209,0.0940,94,-27.9,-54.7,0,,CLEAR,0.009,-6802.987,0.104,2.500,0,0.09163,0.09217,0.08736,0.10374,0.11479,0.08996,0.11649,0.10214,0.10960,0.09676,0.11638,0.08955,0.09165,0.08205,0.08184,0.06980,0.07448,0.05560,0.06207,0.05031,0.05294,0.04134,0.07322,0.04296,0.07073,0.13843,0.14563,0.14466,0.16098,0.13113,0.14108,0.14105,0.16097,0.13941,0.15016,0.12469,0.14859,0.11890,0.13450,0.10963,0.12677,0.11064,0.12135,0.11068,0.11065,0.10118,0.11506,0.08603,0.12220,0.10340
2385,STEI,119,1,-13.35,-11.87,0.0000,10477,0.0940,94,-27.5,-56.7,0,,CLEAR,0.006,-5002.707,0.075,2.500,0,0.10880,0.11066,0.10300,0.11827,0.08181,0.11751,0.09827,0.09869,0.10448,0.11114,0.11547,0.09063,0.09717,0.07880,0.08306,0.04465,0.06305,0.05160,0.06087,0.05926,0.05520,0.07263,0.08123,0.05413,0.07136,0.15007,0.14114,0.15168,0.14715,0.16471,0.13360,0.15712,0.15101,0.15031,0.15681,0.14556,0.14812,0.13631,0.13075,0.12823,0.12629,0.12166,0.11922,0.11083,0.13637,0.10673,0.11223,0.10925,0.10659,0.11174
2386,STEI,120,1,-11.56,-10.79,0.0000,-2364,0.0936,94,-27.5,-54.2,0,,CLEAR,-0.029,-6559.645,0.173,2.500,0,0.10828,0.11721,0.11990,0.08479,0.11036,0.10082,0.11154,0.11412,0.10492,0.10733,0.11597,0.09686,0.10625,0.08216,0.07487,0.05029,0.06639,0.03866,0.06816,0.04302,0.05716,0.05581,0.07323,0.05109,0.07827,0.14911,0.16046,0.15503,0.15453,0.15157,0.15784,0.15210,0.16423,0.14847,0.14883,0.13727,0.14428,0.12986,0.14321,0.11172,0.11777,0.13313,0.11573,0.12138,0.11976,0.10468,0.13296,0.09804,0.11383,0.09355
2387,STEI,121,1,-12.57,-11.23,0.0000,6043,0.0940,94,-27.6,-54.9,0,,CLEAR,0.009,2223.388,0.055,2.500,0,0.09690,0.09855,0.09983,0.11208,0.10371,0.09984,0.10809,0.11356,0.10900,0.09760,0.09650,0.10547,0.08540,0.07284,0.08494,0.07548,0.07234,0.04586,0.04324,0.04140,0.05838,0.05920,0.07278,0.07676,0.07959,0.15039,0.14847,0.15639,0.16509,0.15617,0.15486,0.16511,0.15411,0.15031,0.15006,0.13921,0.14125,0.11404,0.13219,0.13199,0.13084,0.11749,0.13565,0.11231,0.12825,0.08713,0.11911,0.10510,0.12020,0.11164
2388,STEI,121,1,-11.41,-10.15,0.0000,-20833,0.0934,95,-27.9,-54.3,0,,CLEAR,-0.049,-8529.558,0.274,2.500,0,0.11284,0.09158,0.10721,0.08901,0.11221,0.10287,0.10689,0.09887,0.11711,0.09894,0.09653,0.08910,0.09305,0.08280,0.09440,0.05254,0.06367,0.05659,0.05373,0.04751,0.05015,0.04669,0.06621,0.06498,0.07705,0.13976,0.15621,0.13976,0.16613,0.14081,0.14607,0.13539,0.14492,0.14477,0.14276,0.13222,0.14296,0.11419,0.13493,0.09930,0.12051,0.10688,0.11767,0.08809,0.13075,0.10371,0.12228,0.09842,0.10799,0.10513
2389,STEI,122,1,-11.57,-10.99,0.0000,259,0.0939,95,-27.3,-54.3,0,,CLEAR,0.001,-2075.317,0.029,2.500,0,0.12248,0.09908,0.11354,0.10751,0.11355,0.10152,0.10202,0.09210,0.11659,0.10330,0.11165,0.09327,0.10560,0.08671,0.06564,0.06269,0.07363,0.05842,0.04307,0.04932,0.07547,0.04803,0.05694,0.06572,0.07868,0.15204,0.14078,0.14179,0.17395,0.16375,0.16546,0.15066,0.15757,0.15705,0.14241,0.14420,0.13523,0.13074,0.13182,0.11202,0.13377,0.12713,0.13373,0.10740,0.12587,0.11985,0.11648,0.10406,0.14263,0.10473
2390,STEI,123,1,-10.63,-10.74,0.0000,-3503,0.0937,95,-27.5,-54.0,0,,CLEAR,-0.019,-10295.338,0.170,2.500,0,0.10668,0.09259,0.10667,0.10251,0.11943,0.11382,0.10555,0.10284,0.12894,0.12024,0.10883,0.08199,0.10084,0.07867,0.09271,0.06425,0.06753,0.06643,0.04406,0.04586,0.06858,0.04947,0.06571,0.06078,0.08809,0.15355,0.14278,0.14601,0.16067,0.14917,0.15602,0.14062,0.17313,0.14518,0.14889,0.14452,0.15298,0.12112,0.12662,0.11101,0.14451,0.12341,0.13436,0.11458,0.12474,0.10145,0.11213,0.09846,0.12399,0.10072
2391,STEI,124,1,-12.47,-11.43,0.0000,4894,0.0939,95,-27.4,-55.1,0,,CLEAR,-0.001,2051.218,0.028,2.500,0,0.12687,0.11070,0.09760,0.11189,0.10737,0.12452,0.10584,0.10081,0.10986,0.10193,0.09504,0.08821,0.10030,0.07182,0.07694,0.06509,0.06461,0.06655,0.06922,0.05885,0.05297,0.05823,0.06356,0.06604,0.08122,0.16221,0.15109,0.15572,0.16746,0.15553,0.15037,0.16323,0.15761,0.14870,0.14770,0.12982,0.15566,0.15008,0.13072,0.12971,0.11225,0.11573,0.11759,0.11867,0.11516,0.12332,0.12497,0.11381,0.11249,0.10588
2392,STEI,125,1,-11.85,-10.44,0.0000,-15525,0.0931,95,-27.5,-54.3,0,,CLEAR,-0.080,-3900.193,0.403,2.500,0,0.11545,0.11445,0.09660,0.09949,0.12910,0.09776,0.11870,0.11250,0.12146,0.10563,0.11470,0.08455,0.10393,0.06976,0.08220,0.05060,0.07669,0.04688,0.05736,0.04927,0.07768,0.06356,0.05574,0.05522,0.08332,0.14480,0.13665,0.13580,0.14665,0.16191,0.15654,0.13726,0.15339,0.13645,0.14772,0.13969,0.14748,0.12772,0.12057,0.10805,0.13372,0.12533,0.12575,0.10681,0.12933,0.10316,0.11318,0.11338,0.11123,0.10326
2393,STEI,126,1,-12.20,-10.97,0.0000,-1676,0.0937,95,-27.3,-54.9,0,,CLEAR,-0.018,-94.772,0.092,2.500,0,0.12519,0.11073,0.11721,0.10373,0.09827,0.10254,0.12103,0.10969,0.11325,0.10952,0.11035,0.08812,0.10345,0.09421,0.06593,0.06760,0.07478,0.04772,0.04133,0.04958,0.06402,0.05056,0.05232,0.06247,0.08207,0.15543,0.14061,0.14940,0.15258,0.16210,0.14213,0.14935,0.15381,0.16060,0.14899,0.13486,0.14382,0.13444,0.13501,0.12605,0.12323,0.12722,0.11264,0.11883,0.12271,0.10814,0.11397,0.11080,0.13077,0.12397
